time,ref,tau,err,theta_m,dtheta_m,ddtheta_m,tau_s,tau_m
0.165,0,-0.00388887479728442,0.00388887479728442,0.0137145788524519,0.197758052241153,1.41158975666541,-0.00388887479728442,0.0343131113027077
0.166,0,-0.00388163045535773,0.00388163045535773,0.0139131218023651,0.199162451776317,1.40439953516402,-0.00388163045535773,0.0342427288158218
0.167,0,-0.00387382189063305,0.00387382189063305,0.0141130660065706,0.20055939366433,1.39694188801373,-0.00387382189063305,0.0341711219096152
0.168,0,-0.00386583241454158,0.00386583241454158,0.0143144039691256,0.20194880755845,1.38941389411926,-0.00386583241454158,0.0341017519664771
0.169,0,-0.00385803690760352,0.00385803690760352,0.0145171282198765,0.203330815360929,1.38200780247918,-0.00385803690760352,0.034037812489054
0.17,0,-0.0038507833245759,0.0038507833245759,0.0147212314996385,0.204705716929328,1.37490156839909,-0.0038507833245759,0.0339820769235135
0.171,0,-0.00384437605259122,0.00384437605259122,0.0149267069268278,0.206073967292997,1.36825036366936,-0.00384437605259122,0.0339367716498493
0.172,0,-0.0038390619030387,0.0038390619030387,0.0151335481377416,0.207436146751222,1.3621794582245,-0.0038390619030387,0.0339034797944007
0.173,0,-0.00383501936484527,0.00383501936484527,0.0153417493942067,0.20879292554253,1.35677879130847,-0.00383501936484527,0.0338830798241845
0.174,0,-0.00383235156652464,0.00383235156652464,0.0155513056541255,0.210145024999535,1.35209945700512,-0.00383235156652464,0.0338757210347832
0.175,0,-0.00383108319670401,0.00383108319670401,0.0157622126024219,0.211493177226636,1.34815222710061,-0.00383108319670401,0.0338808361419285
0.176,0,-0.00383116142814409,0.00383116142814409,0.0159744666419369,0.212838085355693,1.344908129057,-0.00383116142814409,0.0338971893269534
0.177,0,-0.00383246068890834,0.00383246068890834,0.0161880648458374,0.214180386349381,1.34230099368762,-0.00383246068890834,0.0339229563589504
0.178,0,-0.00383479093640469,0.00383479093640469,0.0164030048749825,0.215520618140371,1.34023179098985,-0.00383479093640469,0.0339558319073732
0.179,0,-0.00383790892440269,0.00383790892440269,0.016619284865345,0.216859192628645,1.33857448827471,-0.00383790892440269,0.0339931579334487
0.18,0,-0.00384153181759647,0.00384153181759647,0.0168369032919433,0.218196375724567,1.33718309592137,-0.00384153181759647,0.0340320661640544
